tenant_id,report_month,manufacturer_code,manufacturer_display_name,hospital_code,hospital_display_name,drug_code,drug_group,drug_display_name,product_line_code,product_line_name,region_code,region_display_name,display_key,display_name_source,display_name_quality,source_raw_batch_id,updated_at
default_tenant,2025-09,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00032146,YLNS00032146,ZA04CBH0205010303704,ZA04CBH0205010303704,ZA04CBH0205010303704,,,130000,130000,default_tenant|2025-09|43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL651909,YL651909,XA12AAF426X001010203705,XA12AAF426X001010203705,XA12AAF426X001010203705,,,650000,650000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL651909|XA12AAF426X001010203705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YLNS00182544,YLNS00182544,ZA12AAN0014010103711,ZA12AAN0014010103711,ZA12AAN0014010103711,,,360000,360000,default_tenant|2025-09|DFC52F4CCF384D849D053242EA2935F3|YLNS00182544|ZA12AAN0014010103711,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YLNS00459017,YLNS00459017,ZA12AAN0014010103711,ZA12AAN0014010103711,ZA12AAN0014010103711,,,360000,360000,default_tenant|2025-09|DFC52F4CCF384D849D053242EA2935F3|YLNS00459017|ZA12AAN0014010103711,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL630752,YL630752,XA12AAF426X001010203705,XA12AAF426X001010203705,XA12AAF426X001010203705,,,630000,630000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL630752|XA12AAF426X001010203705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6566627,YL6566627,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,420000,420000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6566627|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6804533,YL6804533,XA12CBP084X001010403705,XA12CBP084X001010403705,XA12CBP084X001010403705,,,520000,520000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6804533|XA12CBP084X001010403705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL653134,YL653134,XA12AAF426X001010203705,XA12AAF426X001010203705,XA12AAF426X001010203705,,,650000,650000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL653134|XA12AAF426X001010203705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6560276,YL6560276,XA12AAF426X001010203705,XA12AAF426X001010203705,XA12AAF426X001010203705,,,650000,650000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6560276|XA12AAF426X001010203705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6803446,YL6803446,XA12AAF426X001010203705,XA12AAF426X001010203705,XA12AAF426X001010203705,,,650000,650000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6803446|XA12AAF426X001010203705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6804435,YL6804435,XA12AAF426X001010203705,XA12AAF426X001010203705,XA12AAF426X001010203705,,,650000,650000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6804435|XA12AAF426X001010203705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6592017,YL6592017,XA12CBP084X001010403705,XA12CBP084X001010403705,XA12CBP084X001010403705,,,510000,510000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6592017|XA12CBP084X001010403705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL231002,YL231002,ZA01BAS0839020103705,ZA01BAS0839020103705,ZA01BAS0839020103705,,,230000,230000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL231002|ZA01BAS0839020103705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL6565192,YL6565192,ZA12AAN0014010103711,ZA12AAN0014010103711,ZA12AAN0014010103711,,,360000,360000,default_tenant|2025-09|DFC52F4CCF384D849D053242EA2935F3|YL6565192|ZA12AAN0014010103711,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL652379,YL652379,ZA04CBH0205010503704,ZA04CBH0205010503704,ZA04CBH0205010503704,,,650000,650000,default_tenant|2025-09|43B3F24E6895475BA3EA1CD00FA74CE0|YL652379|ZA04CBH0205010503704,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL652002,YL652002,XA12CBP084X001010403705,XA12CBP084X001010403705,XA12CBP084X001010403705,,,650000,650000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL652002|XA12CBP084X001010403705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YLNS00459292,YLNS00459292,XC08CAL013A025010403705,XC08CAL013A025010403705,XC08CAL013A025010403705,,,360000,360000,default_tenant|2025-09|E50FC20840554CF79ACAEF2582AE63BD|YLNS00459292|XC08CAL013A025010403705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YLNS00459089,YLNS00459089,XC08CAL013A025010403705,XC08CAL013A025010403705,XC08CAL013A025010403705,,,360000,360000,default_tenant|2025-09|E50FC20840554CF79ACAEF2582AE63BD|YLNS00459089|XC08CAL013A025010403705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL214375,YL214375,ZA04CBH0205010303704,ZA04CBH0205010303704,ZA04CBH0205010303704,,,210000,210000,default_tenant|2025-09|43B3F24E6895475BA3EA1CD00FA74CE0|YL214375|ZA04CBH0205010303704,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL511593,YL511593,XA12AAF426X001010203705,XA12AAF426X001010203705,XA12AAF426X001010203705,,,510000,510000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL511593|XA12AAF426X001010203705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL6804027,YL6804027,XA11CCW047E002010301564,XA11CCW047E002010301564,XA11CCW047E002010301564,,,310000,310000,default_tenant|2025-09|7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6804027|XA11CCW047E002010301564,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6807633,YL6807633,ZA04CBH0205010303704,ZA04CBH0205010303704,ZA04CBH0205010303704,,,130000,130000,default_tenant|2025-09|43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6804533,YL6804533,XA12AAF426X001010203705,XA12AAF426X001010203705,XA12AAF426X001010203705,,,520000,520000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6804533|XA12AAF426X001010203705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL6591418,YL6591418,ZA04CBH0205010303704,ZA04CBH0205010303704,ZA04CBH0205010303704,,,650000,650000,default_tenant|2025-09|43B3F24E6895475BA3EA1CD00FA74CE0|YL6591418|ZA04CBH0205010303704,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6804488,YL6804488,XA12AAF426X001010203705,XA12AAF426X001010203705,XA12AAF426X001010203705,,,650000,650000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6804488|XA12AAF426X001010203705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL411400,YL411400,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,410000,410000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL137144,YL137144,ZA04CBH0205010303704,ZA04CBH0205010303704,ZA04CBH0205010303704,,,130000,130000,default_tenant|2025-09|43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,F9BDA11C2EE443F49615B9AD6AFBD4AA,F9BDA11C2EE443F49615B9AD6AFBD4AA,YL621899,YL621899,XJ01CAA040E001010303712,XJ01CAA040E001010303712,XJ01CAA040E001010303712,,,620000,620000,default_tenant|2025-09|F9BDA11C2EE443F49615B9AD6AFBD4AA|YL621899|XJ01CAA040E001010303712,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6563724,YL6563724,ZA01BAS0839020103705,ZA01BAS0839020103705,ZA01BAS0839020103705,,,140000,140000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL535226,YL535226,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL535226|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL512123,YL512123,XA12AAF426X001010203705,XA12AAF426X001010203705,XA12AAF426X001010203705,,,510000,510000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL512123|XA12AAF426X001010203705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL220334,YL220334,ZA01BAS0839020103705,ZA01BAS0839020103705,ZA01BAS0839020103705,,,220000,220000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL220334|ZA01BAS0839020103705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6802177,YL6802177,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6802177|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6578247,YL6578247,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6578247|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6589250,YL6589250,XA12CBP084X001010403705,XA12CBP084X001010403705,XA12CBP084X001010403705,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6589250|XA12CBP084X001010403705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL533473,YL533473,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL533473|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6590199,YL6590199,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6590199|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL530418,YL530418,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL530418|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL531749,YL531749,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL531749|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL532667,YL532667,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL532667|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL533816,YL533816,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL533816|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL534122,YL534122,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL534122|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL535253,YL535253,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL535253|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL535368,YL535368,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL535368|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6563580,YL6563580,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6563580|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6571769,YL6571769,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6571769|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6572316,YL6572316,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6572316|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6578635,YL6578635,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6578635|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL6578914,YL6578914,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL6578914|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL445618,YL445618,XA12CBP084X001010403705,XA12CBP084X001010403705,XA12CBP084X001010403705,,,440000,440000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL445618|XA12CBP084X001010403705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL653392,YL653392,XA12CBP084X001010403705,XA12CBP084X001010403705,XA12CBP084X001010403705,,,650000,650000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL653392|XA12CBP084X001010403705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL530754,YL530754,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,e55aab9b3ee754a3580eded051caa1c2,,,530000,530000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL530754|e55aab9b3ee754a3580eded051caa1c2,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
default_tenant,2025-09,9701EFF559DF4862AF18CF0DC1B6962D,9701EFF559DF4862AF18CF0DC1B6962D,YL234652,YL234652,ZA01BAS0839020103705,ZA01BAS0839020103705,ZA01BAS0839020103705,,,230000,230000,default_tenant|2025-09|9701EFF559DF4862AF18CF0DC1B6962D|YL234652|ZA01BAS0839020103705,master,master,current_v2_raw_input_batch,2026-07-09T06:30:52+00:00
