risk_entity_id,candidate_id,entity_id,report_month,horizon,risk_probability,involved_amount,involved_amount_source,risk_level,risk_band,main_reason_summary,reason,detector_evidence_count,updated_at
9701EFF559DF4862AF18CF0DC1B6962D|YL6804488|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6804488|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6804488|XA12AAF426X001010203705,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6804488|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6804488|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL6804488|XA12AAF426X001010203705,2025-10,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00032146|ZA04CBH0205010303704,2025-10,H12,,125.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL652655|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL652655|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL652655|ZA04CBH0205010503704,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL652655|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL652655|ZA04CBH0205010503704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL652655|ZA04CBH0205010503704,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL652655|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL652655|ZA04CBH0205010503704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL652655|ZA04CBH0205010503704,2025-10,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6571060|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6571060|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6571060|XA12CBP084X001010403705,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6571060|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6571060|XA12CBP084X001010403705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6571060|XA12CBP084X001010403705,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6571060|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6571060|XA12CBP084X001010403705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL6571060|XA12CBP084X001010403705,2025-10,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|ZA01BAS0839020103705,2025-10,H12,,2340.0,purchase_amount_sum_last_12m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|XA12AAF426X001010203705,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|XA12AAF426X001010203705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|XA12AAF426X001010203705,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|XA12AAF426X001010203705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|XA12AAF426X001010203705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL6563724|XA12AAF426X001010203705,2025-10,H12,,4974.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL137144|ZA04CBH0205010303704,2025-10,H12,,625.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00434645|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00434645|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00434645|ZA12AAN0014010103711,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00434645|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00434645|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YLNS00434645|ZA12AAN0014010103711,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00434645|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00434645|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YLNS00434645|ZA12AAN0014010103711,2025-10,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL651256|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL651256|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL651256|ZA04CBH0205010503704,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL651256|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL651256|ZA04CBH0205010503704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL651256|ZA04CBH0205010503704,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL651256|ZA04CBH0205010503704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL651256|ZA04CBH0205010503704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL651256|ZA04CBH0205010503704,2025-10,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6807394|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6807394|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6807394|XA12CBP084X001010403705,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6807394|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6807394|XA12CBP084X001010403705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL6807394|XA12CBP084X001010403705,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL6807394|XA12CBP084X001010403705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL6807394|XA12CBP084X001010403705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL6807394|XA12CBP084X001010403705,2025-10,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704|H6,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL6807633|ZA04CBH0205010303704,2025-10,H12,,1250.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705|H6,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705|H3,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705|H12,9701EFF559DF4862AF18CF0DC1B6962D|YLNS00006477|ZA01BAS0839020103705,2025-10,H12,,2550.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL511223|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL511223|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL511223|e55aab9b3ee754a3580eded051caa1c2,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL511223|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL511223|e55aab9b3ee754a3580eded051caa1c2|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL511223|e55aab9b3ee754a3580eded051caa1c2,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL511223|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL511223|e55aab9b3ee754a3580eded051caa1c2|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL511223|e55aab9b3ee754a3580eded051caa1c2,2025-10,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2|H6,9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2|H3,9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2|H12,9701EFF559DF4862AF18CF0DC1B6962D|YL411400|e55aab9b3ee754a3580eded051caa1c2,2025-10,H12,,5850.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00182544|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00182544|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00182544|ZA12AAN0014010103711,2025-10,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
DFC52F4CCF384D849D053242EA2935F3|YLNS00182544|ZA12AAN0014010103711|H3,DFC52F4CCF384D849D053242EA2935F3|YLNS00182544|ZA12AAN0014010103711|H6,DFC52F4CCF384D849D053242EA2935F3|YLNS00182544|ZA12AAN0014010103711,2025-10,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:36:11.173973+00:00
