tenant_id,hospital_code,hospital_display_name,risk_entity_count,high_risk_count
default_tenant,YL220540,YL220540,1,0
default_tenant,YL220547,YL220547,2,0
default_tenant,YL220668,YL220668,1,0
default_tenant,YL220705,YL220705,1,0
default_tenant,YL220714,YL220714,1,0
default_tenant,YL220782,YL220782,1,0
default_tenant,YL220848,YL220848,1,0
default_tenant,YL220947,YL220947,1,0
default_tenant,YL220955,YL220955,1,0
default_tenant,YL220980,YL220980,1,0
default_tenant,YL221030,YL221030,1,0
default_tenant,YL221159,YL221159,1,0
default_tenant,YL221241,YL221241,2,0
default_tenant,YL221328,YL221328,1,0
default_tenant,YL221331,YL221331,2,0
default_tenant,YL221338,YL221338,2,0
default_tenant,YL221375,YL221375,1,0
default_tenant,YL221415,YL221415,1,0
default_tenant,YL221459,YL221459,3,0
default_tenant,YL221461,YL221461,2,0
default_tenant,YL221611,YL221611,1,0
default_tenant,YL221636,YL221636,1,0
default_tenant,YL221649,YL221649,3,0
default_tenant,YL221652,YL221652,1,0
default_tenant,YL230024,YL230024,1,0
default_tenant,YL230371,YL230371,1,0
default_tenant,YL230647,YL230647,3,0
default_tenant,YL230741,YL230741,1,0
default_tenant,YL230783,YL230783,1,0
default_tenant,YL231499,YL231499,3,0
default_tenant,YL231509,YL231509,2,0
default_tenant,YL232310,YL232310,3,0
default_tenant,YL232413,YL232413,1,0
default_tenant,YL232516,YL232516,1,0
default_tenant,YL232634,YL232634,3,0
default_tenant,YL233429,YL233429,1,1
default_tenant,YL233756,YL233756,1,0
default_tenant,YL233880,YL233880,3,0
default_tenant,YL234384,YL234384,3,0
default_tenant,YL234540,YL234540,2,0
default_tenant,YL234599,YL234599,2,0
default_tenant,YL234613,YL234613,3,0
default_tenant,YL234724,YL234724,2,0
default_tenant,YL234810,YL234810,3,0
default_tenant,YL3300274,YL3300274,2,0
default_tenant,YL330931,YL330931,3,0
default_tenant,YL331590,YL331590,1,0
default_tenant,YL331880,YL331880,2,0
default_tenant,YL332375,YL332375,1,0
default_tenant,YL332643,YL332643,1,0
default_tenant,YL332924,YL332924,1,0
default_tenant,YL340518,YL340518,2,0
default_tenant,YL340861,YL340861,1,0
default_tenant,YL342850,YL342850,3,0
default_tenant,YL343602,YL343602,3,0
default_tenant,YL345136,YL345136,3,0
default_tenant,YL3500133,YL3500133,1,1
default_tenant,YL3500392,YL3500392,1,0
default_tenant,YL350841,YL350841,2,0
default_tenant,YL351078,YL351078,3,0
default_tenant,YL360030,YL360030,1,0
default_tenant,YL360196,YL360196,1,0
default_tenant,YL360220,YL360220,1,1
default_tenant,YL360630,YL360630,3,0
default_tenant,YL360925,YL360925,1,0
default_tenant,YL362281,YL362281,1,0
default_tenant,YL362419,YL362419,3,0
default_tenant,YL362667,YL362667,3,0
default_tenant,YL363149,YL363149,1,0
default_tenant,YL363514,YL363514,3,0
default_tenant,YL3700425,YL3700425,1,0
default_tenant,YL370631,YL370631,1,0
default_tenant,YL371165,YL371165,2,0
default_tenant,YL371244,YL371244,1,0
default_tenant,YL371257,YL371257,3,0
default_tenant,YL371269,YL371269,3,0
default_tenant,YL371367,YL371367,1,0
default_tenant,YL371420,YL371420,2,0
default_tenant,YL371513,YL371513,1,0
default_tenant,YL372661,YL372661,1,0
default_tenant,YL372814,YL372814,1,0
default_tenant,YL372998,YL372998,1,0
default_tenant,YL373056,YL373056,3,0
default_tenant,YL373068,YL373068,1,0
default_tenant,YL373124,YL373124,1,0
default_tenant,YL373251,YL373251,2,0
default_tenant,YL373352,YL373352,1,0
default_tenant,YL374290,YL374290,1,0
default_tenant,YL374817,YL374817,3,0
default_tenant,YL375306,YL375306,1,0
default_tenant,YL375446,YL375446,2,0
default_tenant,YL375497,YL375497,3,0
default_tenant,YL376146,YL376146,1,0
default_tenant,YL376705,YL376705,1,0
default_tenant,YL377141,YL377141,2,0
default_tenant,YL377553,YL377553,3,0
default_tenant,YL377824,YL377824,3,0
default_tenant,YL378385,YL378385,1,0
default_tenant,YL410020,YL410020,3,0
default_tenant,YL410323,YL410323,3,0
default_tenant,YL410384,YL410384,3,0
default_tenant,YL410738,YL410738,3,0
default_tenant,YL410783,YL410783,1,0
default_tenant,YL411031,YL411031,1,0
default_tenant,YL411053,YL411053,1,0
default_tenant,YL411400,YL411400,3,0
default_tenant,YL411453,YL411453,1,0
default_tenant,YL4116213,YL4116213,2,0
default_tenant,YL411668,YL411668,1,0
default_tenant,YL412013,YL412013,3,0
default_tenant,YL412376,YL412376,1,0
default_tenant,YL412526,YL412526,3,0
default_tenant,YL412881,YL412881,1,0
default_tenant,YL412882,YL412882,3,0
default_tenant,YL413142,YL413142,1,0
default_tenant,YL413207,YL413207,3,0
default_tenant,YL413374,YL413374,3,0
default_tenant,YL413595,YL413595,1,0
default_tenant,YL413684,YL413684,3,0
default_tenant,YL413754,YL413754,1,0
default_tenant,YL413959,YL413959,1,0
default_tenant,YL414294,YL414294,1,0
default_tenant,YL414558,YL414558,2,0
default_tenant,YL414844,YL414844,3,0
default_tenant,YL414932,YL414932,3,0
default_tenant,YL415674,YL415674,3,0
default_tenant,YL415933,YL415933,1,0
default_tenant,YL416205,YL416205,1,0
default_tenant,YL4200024,YL4200024,3,0
default_tenant,YL420280,YL420280,3,0
default_tenant,YL420596,YL420596,1,0
default_tenant,YL420850,YL420850,1,0
default_tenant,YL421551,YL421551,1,0
default_tenant,YL421979,YL421979,1,0
default_tenant,YL422127,YL422127,2,0
default_tenant,YL422221,YL422221,3,0
default_tenant,YL4300012,YL4300012,2,0
default_tenant,YL430526,YL430526,3,0
default_tenant,YL432159,YL432159,3,0
default_tenant,YL432933,YL432933,1,0
default_tenant,YL433816,YL433816,3,0
default_tenant,YL433883,YL433883,3,0
default_tenant,YL4400265,YL4400265,1,0
default_tenant,YL440062,YL440062,2,0
default_tenant,YL440232,YL440232,2,2
default_tenant,YL440602,YL440602,1,0
default_tenant,YL440955,YL440955,3,0
default_tenant,YL440982,YL440982,2,0
default_tenant,YL440996,YL440996,1,1
default_tenant,YL441355,YL441355,1,0
default_tenant,YL441481,YL441481,4,0
default_tenant,YL441950,YL441950,2,0
default_tenant,YL442058,YL442058,3,3
default_tenant,YL442311,YL442311,1,0
default_tenant,YL442696,YL442696,1,0
default_tenant,YL442702,YL442702,2,0
default_tenant,YL442709,YL442709,1,0
default_tenant,YL442720,YL442720,1,0
default_tenant,YL442730,YL442730,2,0
default_tenant,YL443040,YL443040,3,3
default_tenant,YL443179,YL443179,1,0
default_tenant,YL443852,YL443852,1,0
default_tenant,YL443979,YL443979,1,0
default_tenant,YL444707,YL444707,1,0
default_tenant,YL445211,YL445211,1,0
default_tenant,YL445342,YL445342,2,0
default_tenant,YL445569,YL445569,2,0
default_tenant,YL445618,YL445618,3,0
default_tenant,YL445857,YL445857,1,0
default_tenant,YL445953,YL445953,2,0
default_tenant,YL445971,YL445971,3,0
default_tenant,YL450214,YL450214,3,0
default_tenant,YL450768,YL450768,1,0
default_tenant,YL450892,YL450892,1,0
default_tenant,YL451608,YL451608,3,0
default_tenant,YL452588,YL452588,3,0
default_tenant,YL460566,YL460566,3,0
default_tenant,YL500257,YL500257,1,0
default_tenant,YL500273,YL500273,3,0
default_tenant,YL500456,YL500456,3,0
default_tenant,YL500531,YL500531,3,0
default_tenant,YL500601,YL500601,1,0
default_tenant,YL500815,YL500815,2,0
default_tenant,YL500881,YL500881,1,0
default_tenant,YL501403,YL501403,1,0
default_tenant,YL501763,YL501763,1,0
default_tenant,YL502029,YL502029,2,0
default_tenant,YL502231,YL502231,2,0
default_tenant,YL502311,YL502311,1,0
default_tenant,YL5100371,YL5100371,2,0
default_tenant,YL510183,YL510183,1,0
default_tenant,YL510274,YL510274,3,0
default_tenant,YL510565,YL510565,3,0
default_tenant,YL510653,YL510653,1,0
default_tenant,YL510907,YL510907,3,0
default_tenant,YL510931,YL510931,1,0
default_tenant,YL511040,YL511040,2,0
default_tenant,YL511193,YL511193,2,0
default_tenant,YL511223,YL511223,3,0
default_tenant,YL511464,YL511464,3,0
default_tenant,YL511523,YL511523,2,0
default_tenant,YL511572,YL511572,3,0
default_tenant,YL511593,YL511593,3,0
default_tenant,YL511884,YL511884,2,0
default_tenant,YL512123,YL512123,3,0
default_tenant,YL512194,YL512194,2,0
default_tenant,YL512473,YL512473,1,0
default_tenant,YL513064,YL513064,2,0
default_tenant,YL513167,YL513167,3,0
default_tenant,YL513334,YL513334,1,0
default_tenant,YL513443,YL513443,1,0
default_tenant,YL513486,YL513486,3,0
default_tenant,YL513516,YL513516,3,0
default_tenant,YL513643,YL513643,1,0
default_tenant,YL513844,YL513844,2,0
default_tenant,YL514035,YL514035,3,0
default_tenant,YL514094,YL514094,3,0
default_tenant,YL514109,YL514109,2,0
default_tenant,YL514270,YL514270,3,0
default_tenant,YL514520,YL514520,3,0
default_tenant,YL514652,YL514652,3,0
default_tenant,YL514731,YL514731,3,0
default_tenant,YL514743,YL514743,3,0
default_tenant,YL514754,YL514754,1,0
default_tenant,YL514893,YL514893,2,0
default_tenant,YL514941,YL514941,1,0
default_tenant,YL514972,YL514972,2,0
default_tenant,YL515140,YL515140,1,0
default_tenant,YL515191,YL515191,3,0
default_tenant,YL515204,YL515204,1,0
default_tenant,YL515959,YL515959,3,0
default_tenant,YL516115,YL516115,1,0
default_tenant,YL516180,YL516180,1,0
default_tenant,YL516200,YL516200,2,0
default_tenant,YL516260,YL516260,2,0
default_tenant,YL516284,YL516284,5,0
default_tenant,YL516442,YL516442,2,0
default_tenant,YL516484,YL516484,1,0
default_tenant,YL516547,YL516547,2,0
default_tenant,YL520576,YL520576,3,0
default_tenant,YL520862,YL520862,3,0
default_tenant,YL520925,YL520925,1,0
default_tenant,YL521019,YL521019,2,2
default_tenant,YL522097,YL522097,6,0
default_tenant,YL522110,YL522110,3,0
default_tenant,YL522505,YL522505,3,0
default_tenant,YL522764,YL522764,2,0
default_tenant,YL523173,YL523173,2,0
default_tenant,YL523272,YL523272,3,0
default_tenant,YL5300364,YL5300364,1,0
default_tenant,YL5300387,YL5300387,1,0
default_tenant,YL530159,YL530159,1,0
default_tenant,YL530754,YL530754,1,0
default_tenant,YL531118,YL531118,3,0
default_tenant,YL531135,YL531135,1,0
default_tenant,YL531634,YL531634,1,0
default_tenant,YL533121,YL533121,1,0
default_tenant,YL533473,YL533473,1,0
default_tenant,YL534292,YL534292,3,0
default_tenant,YL534920,YL534920,1,0
default_tenant,YL535092,YL535092,3,0
default_tenant,YL535149,YL535149,1,0
default_tenant,YL535158,YL535158,2,0
default_tenant,YL535226,YL535226,1,0
default_tenant,YL535595,YL535595,3,0
default_tenant,YL536278,YL536278,3,0
default_tenant,YL610108,YL610108,3,0
default_tenant,YL610232,YL610232,1,0
default_tenant,YL610314,YL610314,1,0
default_tenant,YL610340,YL610340,3,0
default_tenant,YL610608,YL610608,1,0
default_tenant,YL610687,YL610687,1,0
default_tenant,YL610917,YL610917,1,1
default_tenant,YL610943,YL610943,1,0
default_tenant,YL610957,YL610957,2,0
default_tenant,YL611546,YL611546,3,0
default_tenant,YL611570,YL611570,2,2
default_tenant,YL611643,YL611643,1,0
default_tenant,YL611754,YL611754,2,2
default_tenant,YL611869,YL611869,3,0
default_tenant,YL612181,YL612181,3,0
default_tenant,YL612473,YL612473,3,0
default_tenant,YL620652,YL620652,3,0
default_tenant,YL621328,YL621328,2,0
default_tenant,YL621612,YL621612,3,0
default_tenant,YL621663,YL621663,3,0
default_tenant,YL621899,YL621899,3,0
default_tenant,YL622669,YL622669,1,0
default_tenant,YL650083,YL650083,3,0
default_tenant,YL650172,YL650172,2,0
default_tenant,YL650265,YL650265,1,0
default_tenant,YL650284,YL650284,2,0
default_tenant,YL650523,YL650523,1,0
default_tenant,YL650601,YL650601,3,0
default_tenant,YL650836,YL650836,1,0
default_tenant,YL650947,YL650947,1,0
default_tenant,YL650991,YL650991,3,0
default_tenant,YL651017,YL651017,3,0
default_tenant,YL651184,YL651184,2,0
default_tenant,YL651256,YL651256,3,0
default_tenant,YL651262,YL651262,1,0
default_tenant,YL651527,YL651527,1,0
default_tenant,YL651711,YL651711,3,0
default_tenant,YL651780,YL651780,1,0
default_tenant,YL651842,YL651842,3,0
default_tenant,YL651964,YL651964,2,0
default_tenant,YL652017,YL652017,3,0
default_tenant,YL652102,YL652102,3,0
default_tenant,YL652247,YL652247,1,0
default_tenant,YL652655,YL652655,3,0
default_tenant,YL653206,YL653206,2,0
default_tenant,YL653276,YL653276,2,0
default_tenant,YL653392,YL653392,2,0
default_tenant,YL653505,YL653505,1,0
default_tenant,YL653530,YL653530,1,0
default_tenant,YL654748,YL654748,3,0
default_tenant,YL6560314,YL6560314,3,0
default_tenant,YL6560767,YL6560767,2,0
default_tenant,YL6560971,YL6560971,2,0
default_tenant,YL6561116,YL6561116,1,0
default_tenant,YL6562319,YL6562319,2,0
default_tenant,YL6562776,YL6562776,2,0
default_tenant,YL6563201,YL6563201,3,0
default_tenant,YL6563636,YL6563636,2,0
default_tenant,YL6563724,YL6563724,5,0
default_tenant,YL6564660,YL6564660,3,0
default_tenant,YL656489,YL656489,3,0
default_tenant,YL6565732,YL6565732,3,0
default_tenant,YL6566000,YL6566000,2,0
default_tenant,YL6566347,YL6566347,2,0
default_tenant,YL6568501,YL6568501,3,0
default_tenant,YL6568504,YL6568504,3,0
default_tenant,YL6568839,YL6568839,2,0
default_tenant,YL6568950,YL6568950,1,0
default_tenant,YL6569179,YL6569179,1,0
default_tenant,YL6569374,YL6569374,2,0
default_tenant,YL6569539,YL6569539,3,0
default_tenant,YL6569591,YL6569591,3,0
default_tenant,YL6569960,YL6569960,3,0
default_tenant,YL6569973,YL6569973,3,0
default_tenant,YL6570142,YL6570142,1,0
default_tenant,YL6571059,YL6571059,2,0
default_tenant,YL6571060,YL6571060,3,0
default_tenant,YL6571185,YL6571185,1,0
default_tenant,YL6571286,YL6571286,1,0
default_tenant,YL6571301,YL6571301,1,0
default_tenant,YL6572438,YL6572438,3,0
default_tenant,YL6572503,YL6572503,3,0
default_tenant,YL6573338,YL6573338,1,0
default_tenant,YL6573769,YL6573769,1,0
default_tenant,YL6573895,YL6573895,1,0
default_tenant,YL6574007,YL6574007,3,0
default_tenant,YL6574018,YL6574018,1,0
default_tenant,YL6574037,YL6574037,3,0
default_tenant,YL6574289,YL6574289,3,0
default_tenant,YL6574627,YL6574627,2,0
default_tenant,YL6576709,YL6576709,2,0
default_tenant,YL6577038,YL6577038,2,0
default_tenant,YL6577172,YL6577172,3,0
default_tenant,YL6577386,YL6577386,3,0
default_tenant,YL6578116,YL6578116,1,0
default_tenant,YL6578229,YL6578229,1,0
default_tenant,YL6578247,YL6578247,1,0
default_tenant,YL657945,YL657945,3,0
default_tenant,YL6579749,YL6579749,3,0
default_tenant,YL6579818,YL6579818,1,0
default_tenant,YL6579892,YL6579892,1,0
default_tenant,YL6579985,YL6579985,3,0
default_tenant,YL6580357,YL6580357,2,0
default_tenant,YL6581430,YL6581430,2,0
default_tenant,YL6588400,YL6588400,1,0
default_tenant,YL6588660,YL6588660,2,0
default_tenant,YL6589104,YL6589104,1,0
default_tenant,YL6589156,YL6589156,1,0
default_tenant,YL6589250,YL6589250,2,0
default_tenant,YL6589450,YL6589450,3,0
default_tenant,YL6590199,YL6590199,1,0
default_tenant,YL6591208,YL6591208,1,0
default_tenant,YL6591418,YL6591418,3,0
default_tenant,YL6591635,YL6591635,2,0
default_tenant,YL6591640,YL6591640,3,0
default_tenant,YL6592017,YL6592017,3,0
default_tenant,YL6592040,YL6592040,1,0
default_tenant,YL6592609,YL6592609,1,0
default_tenant,YL6592748,YL6592748,3,0
default_tenant,YL6592920,YL6592920,3,0
default_tenant,YL6592958,YL6592958,1,0
default_tenant,YL6593105,YL6593105,3,0
default_tenant,YL6594048,YL6594048,3,0
default_tenant,YL6594646,YL6594646,1,0
default_tenant,YL6594824,YL6594824,3,0
default_tenant,YL659833,YL659833,3,0
default_tenant,YL662161,YL662161,1,0
default_tenant,YL662519,YL662519,1,0
default_tenant,YL665085,YL665085,3,0
default_tenant,YL667680,YL667680,3,0
default_tenant,YL670571,YL670571,3,0
default_tenant,YL670910,YL670910,3,0
default_tenant,YL670949,YL670949,2,0
default_tenant,YL673900,YL673900,3,0
default_tenant,YL674580,YL674580,3,0
default_tenant,YL675619,YL675619,3,0
default_tenant,YL675772,YL675772,2,0
default_tenant,YL676988,YL676988,1,0
default_tenant,YL6800037,YL6800037,6,0
default_tenant,YL6800725,YL6800725,2,0
default_tenant,YL6801415,YL6801415,1,0
default_tenant,YL6801529,YL6801529,3,0
default_tenant,YL6801886,YL6801886,1,0
default_tenant,YL6802123,YL6802123,3,0
default_tenant,YL6802176,YL6802176,3,0
default_tenant,YL6802177,YL6802177,1,0
default_tenant,YL6802712,YL6802712,3,0
default_tenant,YL6803223,YL6803223,2,0
default_tenant,YL6803505,YL6803505,1,0
default_tenant,YL6803599,YL6803599,3,0
default_tenant,YL6803657,YL6803657,1,0
default_tenant,YL6804241,YL6804241,3,0
default_tenant,YL6804488,YL6804488,3,0
default_tenant,YL6804946,YL6804946,4,0
default_tenant,YL6805194,YL6805194,1,0
default_tenant,YL6805220,YL6805220,5,0
default_tenant,YL6805456,YL6805456,3,0
default_tenant,YL6805458,YL6805458,3,0
default_tenant,YL6805957,YL6805957,3,0
default_tenant,YL6806219,YL6806219,3,0
default_tenant,YL6807315,YL6807315,1,0
default_tenant,YL6807321,YL6807321,3,0
default_tenant,YL6807394,YL6807394,3,0
default_tenant,YL6807600,YL6807600,2,0
default_tenant,YL6807633,YL6807633,3,0
default_tenant,YL6808012,YL6808012,3,0
default_tenant,YL6808086,YL6808086,2,0
default_tenant,YL6808309,YL6808309,3,0
default_tenant,YL6808379,YL6808379,2,0
default_tenant,YL6808387,YL6808387,3,0
default_tenant,YL6808573,YL6808573,2,0
default_tenant,YL6808727,YL6808727,3,0
default_tenant,YL680919,YL680919,3,0
default_tenant,YL6809211,YL6809211,3,0
default_tenant,YL6809218,YL6809218,3,0
default_tenant,YL6809503,YL6809503,2,0
default_tenant,YL6809647,YL6809647,2,0
default_tenant,YL6809718,YL6809718,3,0
default_tenant,YL6809759,YL6809759,3,0
default_tenant,YL6809797,YL6809797,3,0
default_tenant,YL6809888,YL6809888,2,0
default_tenant,YL6809925,YL6809925,3,0
default_tenant,YL6810018,YL6810018,2,0
default_tenant,YL6810312,YL6810312,2,0
default_tenant,YL6810352,YL6810352,2,0
default_tenant,YL6810532,YL6810532,3,0
default_tenant,YL6810953,YL6810953,3,0
default_tenant,YL6811401,YL6811401,2,0
default_tenant,YL6811804,YL6811804,3,0
default_tenant,YL684309,YL684309,3,0
default_tenant,YL684905,YL684905,2,0
default_tenant,YLNS00005743,YLNS00005743,3,0
default_tenant,YLNS00006477,YLNS00006477,3,0
default_tenant,YLNS00007724,YLNS00007724,1,0
default_tenant,YLNS00009582,YLNS00009582,3,0
default_tenant,YLNS00011862,YLNS00011862,3,0
default_tenant,YLNS00014327,YLNS00014327,3,0
default_tenant,YLNS00017414,YLNS00017414,6,0
default_tenant,YLNS00032146,YLNS00032146,3,0
default_tenant,YLNS00157084,YLNS00157084,1,0
default_tenant,YLNS00166940,YLNS00166940,1,0
default_tenant,YLNS00182544,YLNS00182544,2,0
default_tenant,YLNS00183716,YLNS00183716,2,0
default_tenant,YLNS00205635,YLNS00205635,1,0
default_tenant,YLNS00253045,YLNS00253045,2,0
default_tenant,YLNS00429128,YLNS00429128,3,0
default_tenant,YLNS00432092,YLNS00432092,1,0
default_tenant,YLNS00432882,YLNS00432882,3,0
default_tenant,YLNS00434645,YLNS00434645,2,0
default_tenant,YLNS00434672,YLNS00434672,3,0
default_tenant,YLNS00435610,YLNS00435610,3,0
default_tenant,YLNS00447788,YLNS00447788,2,0
default_tenant,YLNS00448038,YLNS00448038,3,0
default_tenant,YLNS00448446,YLNS00448446,3,0
default_tenant,YLNS00448865,YLNS00448865,4,0
default_tenant,YLNS00450026,YLNS00450026,2,0
default_tenant,YLNS00451518,YLNS00451518,3,0
default_tenant,YLNS00451927,YLNS00451927,2,0
default_tenant,YLNS00453325,YLNS00453325,1,0
default_tenant,YLNS00453708,YLNS00453708,3,0
default_tenant,YLNS00454100,YLNS00454100,4,0
default_tenant,YLNS00454172,YLNS00454172,2,0
default_tenant,YLNS00454522,YLNS00454522,2,0
default_tenant,YLNS00454552,YLNS00454552,2,0
default_tenant,YLNS00455588,YLNS00455588,6,0
default_tenant,YLNS00455613,YLNS00455613,3,0
default_tenant,YLNS00455866,YLNS00455866,1,0
default_tenant,YLNS00455935,YLNS00455935,3,0
default_tenant,YLNS00456004,YLNS00456004,3,0
default_tenant,YLNS00456032,YLNS00456032,2,0
default_tenant,YLNS00456660,YLNS00456660,3,0
default_tenant,YLNS00456705,YLNS00456705,1,0
default_tenant,YLNS00456865,YLNS00456865,3,0
default_tenant,YLNS00457679,YLNS00457679,3,0
default_tenant,YLNS00458058,YLNS00458058,3,0
default_tenant,YLNS00458252,YLNS00458252,3,0
default_tenant,YLNS00458298,YLNS00458298,3,0
default_tenant,YLNS00458473,YLNS00458473,2,0
default_tenant,YLNS00458747,YLNS00458747,1,0
default_tenant,YLNS00458948,YLNS00458948,3,0
default_tenant,YLNS00459236,YLNS00459236,2,0
default_tenant,YLNS00459292,YLNS00459292,3,0
default_tenant,YLNS00459435,YLNS00459435,1,0
default_tenant,YLNS00459539,YLNS00459539,3,0
default_tenant,YLNS00459541,YLNS00459541,3,0
default_tenant,YLNS00459556,YLNS00459556,3,0
default_tenant,YLNS00459573,YLNS00459573,3,0
default_tenant,YLNS00459581,YLNS00459581,1,0
default_tenant,YLNS00459585,YLNS00459585,3,0
default_tenant,YLNS00459587,YLNS00459587,1,0
default_tenant,YLNS00459591,YLNS00459591,3,0
default_tenant,YLNS00459594,YLNS00459594,3,0
default_tenant,YLNS00459605,YLNS00459605,3,0
default_tenant,YLNS00459647,YLNS00459647,3,0
default_tenant,YLNS00459731,YLNS00459731,1,0
default_tenant,YLNS00459846,YLNS00459846,2,0
default_tenant,YLNS00460228,YLNS00460228,2,0
default_tenant,YLNS00460417,YLNS00460417,3,0
default_tenant,YLNS00461766,YLNS00461766,2,0
